id,np,corr,fpar,stat,exp_6,prm,dpr,dsc,fnac,exp_11,exp_12,psv
1716,2,9,22.12.2019,"CARGA",74,35.00,263,0,16.08.2016,1486,48.882,"N"
1715,2,50,01.09.2019,"CARGA",215,27.00,375,0,16.08.2016,1486,48.882,"N"
1717,2,18,24.08.2019,"CARGA",221,21.00,383,0,19.08.2016,1483,48.783,"N"
1718,3,2,27.06.2020,"INSEM",24,51.00,75,0,19.08.2016,1483,48.783,"N"
1722,2,15,27.05.2019,"CARGA",294,15.00,399,73,21.08.2016,1481,48.717,"N"
1721,1,17,22.07.2018,"CARGA",264,18.00,666,115,21.08.2016,1481,48.717,"N"
1727,2,12,16.11.2019,"CARGA",160,38.00,299,0,22.08.2016,1480,48.684,"N"
1728,2,19,05.11.2019,"CARGA",227,33.00,310,0,23.08.2016,1479,48.651,"N"
1729,2,50,17.09.2019,"CARGA",156,27.00,359,0,23.08.2016,1479,48.651,"N"
1731,2,15,01.08.2019,"CARGA",280,6.00,312,94,24.08.2016,1478,48.618,"N"
1732,2,9,11.02.2020,"INSEM",35,31.00,212,0,24.08.2016,1478,48.618,"N"
1734,3,3,26.06.2020,"TRATA",38,45.00,76,0,25.08.2016,1477,48.586,"N"
1735,3,3,10.07.2020,"ANEST",0,44.00,62,0,26.08.2016,1476,48.553,"N"
1739,2,19,31.07.2019,"CARGA",119,27.00,407,0,27.08.2016,1475,48.520,"N"
1737,2,20,20.10.2019,"CARGA",265,34.00,286,40,27.08.2016,1475,48.520,"N"
1738,2,15,23.09.2019,"CARGA",280,30.00,296,57,27.08.2016,1475,48.520,"N"
1740,1,10,27.07.2018,"LIMPI",101,24.00,776,0,27.08.2016,1475,48.520,"S"
1741,3,1,03.08.2020,"LIMPI",0,43.00,38,0,28.08.2016,1474,48.487,"N"
1742,3,2,06.06.2020,"INSEM",16,41.00,96,0,28.08.2016,1474,48.487,"N"
1744,3,3,12.07.2020,"LIMPI",21,26.00,60,0,29.08.2016,1473,48.454,"N"
1746,2,20,25.07.2019,"CARGA",254,18.00,379,34,29.08.2016,1473,48.454,"N"
1747,3,3,06.06.2020,"INSEM",35,43.00,96,0,30.08.2016,1472,48.421,"N"
1748,2,9,09.10.2019,"CARGA",55,41.00,337,0,30.08.2016,1472,48.421,"N"
1749,3,3,29.06.2020,"TRATA",0,42.00,73,0,30.08.2016,1472,48.421,"N"
1750,2,19,08.07.2019,"CARGA",170,21.00,430,0,30.08.2016,1472,48.421,"N"
1751,2,18,19.08.2019,"CARGA",221,12.00,388,0,31.08.2016,1471,48.388,"N"
1752,2,9,03.02.2020,"ABORT",97,33.00,220,0,31.08.2016,1471,48.388,"N"
1753,3,2,28.06.2020,"TRATA",0,47.00,74,0,31.08.2016,1471,48.388,"N"
1755,2,17,05.11.2019,"CARGA",249,8.00,290,20,01.09.2016,1470,48.355,"N"
1756,2,19,10.11.2019,"CARGA",242,22.00,305,0,02.09.2016,1469,48.322,"N"
1757,2,15,17.07.2019,"CARGA",279,18.00,373,48,02.09.2016,1469,48.322,"N"
1759,2,20,07.10.2019,"CARGA",258,22.00,305,34,04.09.2016,1467,48.257,"N"
1761,2,11,22.07.2019,"CARGA",143,14.00,416,0,05.09.2016,1466,48.224,"N"
1766,2,20,24.10.2019,"CARGA",264,35.00,282,40,08.09.2016,1463,48.125,"N"
1769,3,3,17.06.2020,"INSEM",20,41.00,85,0,09.09.2016,1462,48.092,"N"
1771,2,20,27.10.2019,"CARGA",256,27.00,285,34,10.09.2016,1461,48.059,"N"
1772,2,19,05.07.2019,"CARGA",211,21.00,433,0,10.09.2016,1461,48.059,"N"
1774,2,19,20.11.2019,"CARGA",238,29.00,295,0,13.09.2016,1458,47.961,"N"
1775,2,20,11.07.2019,"CARGA",259,23.00,393,34,14.09.2016,1457,47.928,"N"
1776,3,1,22.07.2020,"SUCIA",21,58.00,50,0,14.09.2016,1457,47.928,"N"
1777,2,20,20.08.2019,"CARGA",254,26.00,353,34,14.09.2016,1457,47.928,"N"
1779,3,2,02.06.2020,"INSEM",40,50.00,100,0,16.09.2016,1455,47.862,"N"
1780,2,11,16.09.2019,"CARGA",171,30.00,360,0,16.09.2016,1455,47.862,"N"
1781,2,18,01.09.2019,"CARGA",201,36.00,375,0,16.09.2016,1455,47.862,"N"
1782,2,17,18.10.2019,"CARGA",272,32.00,280,48,18.09.2016,1453,47.796,"N"
1783,2,14,23.08.2020,"FRESC",0,0.00,18,0,19.09.2016,1452,47.763,"N"
1784,3,3,01.06.2020,"INSEM",37,54.00,101,0,20.09.2016,1451,47.730,"N"
1785,2,20,10.10.2019,"CARGA",256,34.00,302,34,20.09.2016,1451,47.730,"N"
1786,2,17,20.09.2019,"CARGA",272,26.00,308,48,20.09.2016,1451,47.730,"N"
1787,3,2,14.07.2020,"LIMPI",22,55.00,58,0,20.09.2016,1451,47.730,"N"
1788,3,14,14.08.2020,"FRESC",0,14.00,27,0,22.09.2016,1449,47.664,"S"
1789,3,16,18.08.2020,"FRESC",0,36.00,23,0,22.09.2016,1449,47.664,"N"
1790,3,14,22.08.2020,"FRESC",0,0.00,19,0,23.09.2016,1448,47.632,"N"
1793,2,18,21.10.2019,"CARGA",190,31.00,325,0,25.09.2016,1446,47.566,"N"
1794,3,1,28.07.2020,"SUCIA",0,50.00,44,0,25.09.2016,1446,47.566,"N"
1795,2,15,05.08.2019,"CARGA",283,9.00,345,57,25.09.2016,1446,47.566,"N"
1796,2,19,04.09.2019,"CARGA",226,26.00,372,0,25.09.2016,1446,47.566,"N"
1799,3,2,15.06.2020,"TRATA",28,45.00,87,0,26.09.2016,1445,47.533,"N"
1800,2,11,04.09.2019,"CARGA",189,35.00,372,0,26.09.2016,1445,47.533,"N"
1801,2,20,11.07.2019,"CARGA",259,26.00,393,34,27.09.2016,1444,47.500,"N"
1802,3,2,07.07.2020,"INSEM",16,54.00,65,0,28.09.2016,1443,47.467,"N"
1803,2,13,24.09.2019,"INSEM",31,26.00,352,0,28.09.2016,1443,47.467,"N"
1806,2,17,09.09.2019,"CARGA",264,35.00,327,40,29.09.2016,1442,47.434,"N"
1807,2,20,19.09.2019,"CARGA",247,10.00,342,15,29.09.2016,1442,47.434,"N"
1809,2,10,17.11.2019,"TRATA",49,37.00,298,0,30.09.2016,1441,47.401,"N"
1808,2,3,27.03.2020,"INSEM",35,45.00,167,0,30.09.2016,1441,47.401,"N"
1810,2,20,07.07.2019,"CARGA",262,7.00,397,34,01.10.2016,1440,47.368,"N"
1813,3,14,26.08.2020,"FRESC",0,0.00,15,0,03.10.2016,1438,47.303,"N"
1815,2,20,12.08.2019,"CARGA",262,18.00,361,34,03.10.2016,1438,47.303,"N"
1817,3,2,01.07.2020,"TRATA",35,33.00,71,0,04.10.2016,1437,47.270,"N"
1816,3,14,20.08.2020,"FRESC",0,0.00,21,0,04.10.2016,1437,47.270,"N"
1819,3,16,08.08.2020,"LIMPI",21,17.00,33,0,06.10.2016,1435,47.204,"N"
1814,2,17,20.07.2019,"CARGA",259,33.00,384,34,03.10.2016,1438,47.303,"N"
1818,2,20,06.11.2019,"CARGA",244,22.00,294,15,05.10.2016,1436,47.237,"N"
1822,3,16,19.08.2020,"FRESC",0,20.00,22,0,07.10.2016,1434,47.171,"N"
1824,2,11,26.11.2019,"CARGA",135,29.00,289,0,08.10.2016,1433,47.138,"N"
1825,3,16,16.08.2020,"FRESC",0,15.00,25,0,10.10.2016,1431,47.072,"N"
1827,2,4,09.04.2020,"CARGA",78,48.00,154,0,11.10.2016,1430,47.039,"N"
1829,3,16,13.08.2020,"FRESC",0,19.00,28,0,13.10.2016,1428,46.974,"N"
1832,3,1,23.07.2020,"SUCIA",0,36.00,49,0,14.10.2016,1427,46.941,"N"
1833,2,20,18.09.2019,"CARGA",273,42.00,310,48,15.10.2016,1426,46.908,"N"
1839,2,4,13.04.2020,"INSEM",16,45.00,150,0,16.10.2016,1425,46.875,"N"
1838,2,3,27.04.2020,"INSEM",40,41.00,136,0,16.10.2016,1425,46.875,"N"
1841,2,19,12.11.2019,"CARGA",201,22.00,303,0,18.10.2016,1423,46.809,"N"
1842,2,19,10.09.2019,"CARGA",234,22.00,366,0,18.10.2016,1423,46.809,"N"
1835,2,11,17.12.2019,"CARGA",182,35.00,268,0,14.10.2016,1427,46.941,"N"
1845,2,19,29.08.2019,"CARGA",230,20.00,378,0,19.10.2016,1422,46.776,"N"
1846,2,11,05.11.2019,"CARGA",175,33.00,310,0,19.10.2016,1422,46.776,"N"
1847,2,9,15.02.2020,"CARGA",117,33.00,208,0,20.10.2016,1421,46.743,"N"
1848,2,10,14.09.2019,"CARGA",163,23.00,362,0,20.10.2016,1421,46.743,"N"
1850,2,19,03.09.2019,"CARGA",234,23.00,373,0,22.10.2016,1419,46.678,"N"
1851,3,13,30.06.2020,"TRATA",0,40.00,72,0,22.10.2016,1419,46.678,"N"
1853,2,11,04.10.2019,"CARGA",175,12.00,342,0,23.10.2016,1418,46.645,"N"
1852,2,1,04.08.2020,"LIMPI",0,52.00,37,0,22.10.2016,1419,46.678,"N"
1854,2,15,19.09.2019,"CARGA",280,29.00,309,48,25.10.2016,1416,46.579,"N"
1855,2,17,17.09.2019,"CARGA",253,6.00,339,20,26.10.2016,1415,46.546,"N"
1858,2,17,02.09.2019,"CARGA",262,22.00,340,34,30.10.2016,1411,46.414,"N"
1859,2,10,06.01.2020,"CARGA",161,35.00,248,0,30.10.2016,1411,46.414,"N"
1860,2,11,03.12.2019,"CARGA",198,33.00,282,0,02.11.2016,1408,46.316,"N"
1863,2,17,10.10.2019,"CARGA",258,28.00,302,34,04.11.2016,1406,46.250,"N"
1861,2,15,27.09.2019,"CARGA",287,16.00,292,57,03.11.2016,1407,46.283,"N"
1864,2,4,04.03.2020,"CARGA",71,37.00,190,0,04.11.2016,1406,46.250,"N"
1867,2,17,01.10.2019,"CARGA",273,34.00,297,48,07.11.2016,1403,46.151,"N"
1868,2,20,19.10.2019,"CARGA",261,9.00,293,34,08.11.2016,1402,46.118,"N"
1869,2,19,18.11.2019,"CARGA",237,20.00,297,0,08.11.2016,1402,46.118,"N"
1870,2,12,12.12.2019,"CARGA",222,29.00,273,0,10.11.2016,1400,46.053,"N"
1872,2,17,10.11.2019,"CARGA",256,30.00,271,34,10.11.2016,1400,46.053,"N"
1875,2,18,15.10.2019,"CARGA",227,24.00,331,0,11.11.2016,1399,46.020,"N"
1877,2,20,15.10.2019,"CARGA",274,33.00,283,48,13.11.2016,1397,45.954,"N"
1879,2,11,23.12.2019,"CARGA",152,33.00,262,0,14.11.2016,1396,45.921,"N"
1880,2,11,09.01.2020,"CARGA",193,33.00,245,0,15.11.2016,1395,45.888,"N"
1882,1,17,23.02.2019,"CARGA",246,11.00,450,115,16.11.2016,1394,45.855,"N"
1883,2,18,13.10.2019,"CARGA",223,22.00,333,0,16.11.2016,1394,45.855,"N"
1884,2,12,26.11.2019,"CARGA",208,32.00,289,0,17.11.2016,1393,45.822,"N"
1885,2,11,25.11.2019,"CARGA",226,13.00,290,0,18.11.2016,1392,45.789,"N"
1886,2,11,05.01.2020,"CARGA",173,32.00,249,0,18.11.2016,1392,45.789,"N"
1889,2,19,20.11.2019,"CARGA",238,20.00,295,0,22.11.2016,1388,45.658,"N"
1890,2,9,31.12.2019,"CARGA",112,32.00,254,0,22.11.2016,1388,45.658,"N"
1892,2,4,11.03.2020,"CARGA",119,48.00,183,0,23.11.2016,1387,45.625,"N"
1893,2,20,10.11.2019,"CARGA",245,28.00,290,15,23.11.2016,1387,45.625,"N"
1895,2,11,01.12.2019,"CARGA",172,27.00,284,0,25.11.2016,1385,45.559,"N"
1896,2,9,03.12.2019,"CARGA",136,35.00,282,0,28.11.2016,1382,45.461,"N"
1899,2,18,25.01.2020,"CARGA",182,33.00,229,0,29.11.2016,1381,45.428,"N"
1900,2,4,23.04.2020,"INSEM",30,46.00,140,0,01.12.2016,1379,45.362,"N"
1902,2,20,29.09.2019,"CARGA",246,22.00,332,15,01.12.2016,1379,45.362,"N"
1901,2,20,18.09.2019,"CARGA",244,3.00,328,30,01.12.2016,1379,45.362,"N"
1903,2,12,24.09.2019,"CARGA",74,28.00,352,0,02.12.2016,1378,45.329,"N"
1905,2,10,13.02.2020,"CARGA",157,39.00,210,0,04.12.2016,1376,45.263,"N"
1907,2,20,31.10.2019,"CARGA",259,23.00,281,34,06.12.2016,1374,45.197,"N"
1906,2,18,02.12.2019,"CARGA",216,37.00,283,0,05.12.2016,1375,45.230,"N"
1912,1,9,09.11.2018,"LIMPI",78,19.00,671,0,11.12.2016,1369,45.033,"S"
1913,2,11,15.01.2020,"CARGA",179,31.00,239,0,11.12.2016,1369,45.033,"N"
1914,3,14,22.08.2020,"FRESC",0,0.00,19,0,12.12.2016,1368,45.000,"N"
1915,1,17,12.02.2019,"CARGA",257,19.00,536,40,14.12.2016,1366,44.934,"N"
1916,2,20,18.09.2019,"CARGA",244,22.00,343,15,14.12.2016,1366,44.934,"N"
1918,2,4,19.03.2020,"CARGA",120,38.00,175,0,15.12.2016,1365,44.901,"N"
1919,2,15,17.10.2019,"CARGA",279,30.00,281,48,16.12.2016,1364,44.868,"N"
1922,2,9,01.02.2020,"CARGA",58,47.00,222,0,23.12.2016,1357,44.638,"N"
1921,2,20,20.10.2019,"CARGA",274,39.00,278,48,23.12.2016,1357,44.638,"N"
1923,2,15,04.10.2019,"CARGA",285,26.00,285,57,24.12.2016,1356,44.605,"N"
1926,2,20,02.10.2019,"CARGA",274,30.00,296,48,26.12.2016,1354,44.539,"N"
1929,3,14,20.08.2020,"FRESC",0,0.00,21,0,28.12.2016,1352,44.474,"N"
1930,2,18,29.09.2019,"CARGA",175,32.00,347,0,29.12.2016,1351,44.441,"N"
1931,2,10,06.01.2020,"CARGA",139,36.00,248,0,30.12.2016,1350,44.408,"N"
1932,2,18,18.12.2019,"CARGA",160,31.00,267,0,01.01.2017,1348,44.342,"N"
1933,3,14,23.08.2020,"FRESC",0,0.00,18,0,02.01.2017,1347,44.309,"N"
1935,2,11,07.12.2019,"CARGA",156,30.00,278,0,03.01.2017,1346,44.276,"N"
1936,1,17,02.12.2018,"CARGA",249,12.00,628,20,03.01.2017,1346,44.276,"N"
1937,2,10,09.12.2019,"CARGA",146,34.00,276,0,03.01.2017,1346,44.276,"N"
1939,2,11,16.01.2020,"CARGA",184,27.00,238,0,04.01.2017,1345,44.243,"N"
1941,2,11,30.12.2019,"CARGA",195,27.00,255,0,05.01.2017,1344,44.211,"N"
1940,2,9,19.02.2020,"INSEM",20,40.00,204,0,05.01.2017,1344,44.211,"N"
1942,2,18,07.11.2019,"CARGA",243,30.00,308,0,07.01.2017,1342,44.145,"N"
1943,2,9,28.01.2020,"CARGA",134,42.00,226,0,08.01.2017,1341,44.112,"N"
1945,2,11,06.11.2019,"CARGA",205,40.00,309,0,09.01.2017,1340,44.079,"N"
1947,2,13,12.02.2020,"INSEM",20,31.00,211,0,09.01.2017,1340,44.079,"N"
1951,2,9,20.01.2020,"CARGA",117,36.00,234,0,10.01.2017,1339,44.046,"N"
1953,2,9,04.12.2019,"CARGA",223,27.00,281,0,11.01.2017,1338,44.013,"N"
1957,2,10,28.11.2019,"CARGA",84,35.00,287,0,14.01.2017,1335,43.914,"N"
1959,2,11,25.12.2019,"CARGA",186,24.00,260,0,15.01.2017,1334,43.882,"N"
1961,2,18,09.11.2019,"CARGA",228,14.00,306,0,16.01.2017,1333,43.849,"N"
1962,2,19,19.10.2019,"CARGA",209,14.00,327,0,16.01.2017,1333,43.849,"N"
1963,2,10,25.12.2019,"CARGA",54,39.00,260,0,16.01.2017,1333,43.849,"N"
1964,2,17,13.10.2019,"CARGA",231,10.00,303,30,16.01.2017,1333,43.849,"N"
1966,2,17,17.10.2019,"CARGA",253,9.00,309,20,18.01.2017,1331,43.783,"N"
1967,2,9,26.12.2019,"CARGA",83,32.00,259,0,21.01.2017,1328,43.684,"N"
1968,2,10,02.05.2020,"CARGA",77,44.00,131,0,22.01.2017,1327,43.651,"N"
1969,2,18,01.12.2019,"CARGA",225,28.00,284,0,24.01.2017,1325,43.586,"N"
1971,2,11,05.12.2019,"CARGA",177,33.00,280,0,26.01.2017,1323,43.520,"N"
1970,2,18,12.12.2019,"CARGA",218,34.00,273,0,25.01.2017,1324,43.553,"N"
1972,2,9,05.01.2020,"CARGA",194,36.00,249,0,26.01.2017,1323,43.520,"N"
1973,2,19,18.11.2019,"CARGA",241,9.00,297,0,27.01.2017,1322,43.487,"N"
1974,1,12,22.01.2019,"CARGA",218,20.00,597,0,27.01.2017,1322,43.487,"N"
1976,2,11,01.12.2019,"CARGA",158,33.00,284,0,27.01.2017,1322,43.487,"N"
1975,2,9,05.01.2020,"INSEM",34,42.00,249,0,27.01.2017,1322,43.487,"N"
1977,2,4,20.04.2020,"INSEM",37,41.00,143,0,28.01.2017,1321,43.454,"N"
1979,2,3,27.03.2020,"INSEM",22,42.00,167,0,30.01.2017,1319,43.388,"N"
1980,2,12,10.11.2019,"CARGA",88,28.00,305,0,30.01.2017,1319,43.388,"N"
1982,2,9,10.02.2020,"CARGA",106,32.00,213,0,30.01.2017,1319,43.388,"N"
1983,2,9,05.01.2020,"CARGA",183,31.00,249,0,02.02.2017,1316,43.289,"N"
1986,2,18,19.11.2019,"CARGA",184,30.00,296,0,03.02.2017,1315,43.257,"N"
1988,2,9,29.01.2020,"INSEM",21,40.00,225,0,06.02.2017,1312,43.158,"N"
1989,2,17,16.10.2019,"CARGA",260,11.00,296,34,07.02.2017,1311,43.125,"N"
1990,2,10,18.01.2020,"CARGA",152,37.00,236,0,08.02.2017,1310,43.092,"N"
1991,2,11,03.01.2020,"CARGA",194,28.00,251,0,11.02.2017,1307,42.993,"N"
1992,2,19,10.11.2019,"CARGA",239,24.00,305,0,11.02.2017,1307,42.993,"N"
1993,2,18,29.12.2019,"CARGA",198,37.00,256,0,12.02.2017,1306,42.961,"N"
1994,2,18,18.11.2019,"CARGA",212,21.00,297,0,12.02.2017,1306,42.961,"N"
1995,2,10,21.01.2020,"CARGA",160,42.00,233,0,12.02.2017,1306,42.961,"N"
1997,2,10,10.12.2019,"CARGA",142,28.00,275,0,14.02.2017,1304,42.895,"N"
1998,2,9,04.12.2019,"CARGA",81,27.00,281,0,15.02.2017,1303,42.862,"N"
2001,1,8,09.05.2019,"CARGA",239,21.00,490,0,20.02.2017,1298,42.697,"N"
2002,2,11,09.12.2019,"CARGA",192,33.00,276,0,25.02.2017,1293,42.533,"N"
2003,2,10,10.01.2020,"CARGA",165,30.00,244,0,26.02.2017,1292,42.500,"N"
2004,2,9,23.01.2020,"CARGA",126,46.00,231,0,26.02.2017,1292,42.500,"N"
2006,2,12,27.11.2019,"CARGA",212,25.00,288,0,28.02.2017,1290,42.434,"N"
2008,2,18,15.01.2020,"CARGA",182,31.00,239,0,02.03.2017,1288,42.368,"N"
2009,2,6,29.03.2020,"CARGA",48,47.00,165,0,04.03.2017,1286,42.303,"N"
2011,2,18,03.12.2019,"CARGA",227,26.00,282,0,07.03.2017,1283,42.204,"N"
2012,2,9,28.01.2020,"CARGA",123,43.00,226,0,07.03.2017,1283,42.204,"N"
2013,2,9,13.02.2020,"CARGA",111,45.00,210,0,10.03.2017,1280,42.105,"N"
2016,2,12,26.02.2020,"CARGA",121,38.00,197,0,17.03.2017,1273,41.875,"N"
2018,1,17,05.02.2019,"CARGA",242,13.00,553,30,19.03.2017,1271,41.809,"N"
2021,2,7,25.02.2020,"CARGA",106,37.00,198,0,25.03.2017,1265,41.612,"N"
2022,2,3,05.05.2020,"INSEM",46,43.00,128,0,28.03.2017,1262,41.513,"N"
2023,2,11,17.01.2020,"CARGA",175,35.00,237,0,29.03.2017,1261,41.480,"N"
2024,2,3,09.05.2020,"TRATA",50,44.00,124,0,30.03.2017,1260,41.447,"N"
2025,2,8,14.03.2020,"CARGA",55,37.00,180,0,30.03.2017,1260,41.447,"N"
2027,2,11,23.01.2020,"CARGA",174,32.00,231,0,01.04.2017,1258,41.382,"N"
2028,2,9,15.01.2020,"CARGA",137,41.00,239,0,04.04.2017,1255,41.283,"N"
1985,2,9,25.01.2020,"CARGA",113,37.00,229,0,03.02.2017,1315,43.257,"N"
2031,2,7,26.02.2020,"CARGA",121,31.00,197,0,08.04.2017,1251,41.151,"N"
2032,2,2,07.07.2020,"LIMPI",28,48.00,65,0,08.04.2017,1251,41.151,"N"
2033,2,7,20.02.2020,"CARGA",150,38.00,203,0,08.04.2017,1251,41.151,"N"
2034,2,7,26.01.2020,"CARGA",150,36.00,228,0,10.04.2017,1249,41.086,"N"
2036,2,3,05.05.2020,"INSEM",31,37.00,128,0,11.04.2017,1248,41.053,"N"
2037,1,20,23.02.2019,"CARGA",268,23.00,525,40,14.04.2017,1245,40.954,"N"
2038,2,6,05.01.2020,"TRATA",52,28.00,249,0,17.04.2017,1242,40.855,"N"
2039,2,13,26.02.2020,"CARGA",149,16.00,197,0,20.04.2017,1239,40.757,"N"
2040,2,10,17.01.2020,"CARGA",140,34.00,237,0,24.04.2017,1235,40.625,"N"
2043,2,6,18.04.2020,"INSEM",33,41.00,145,0,25.04.2017,1234,40.592,"N"
2044,2,9,27.01.2020,"CARGA",82,35.00,227,0,25.04.2017,1234,40.592,"N"
2046,2,6,25.03.2020,"CARGA",69,35.00,169,0,03.05.2017,1226,40.329,"N"
2049,2,9,22.02.2020,"CARGA",121,31.00,201,0,07.05.2017,1222,40.197,"N"
2050,2,2,28.04.2020,"INSEM",35,34.00,135,0,07.05.2017,1222,40.197,"N"
2051,2,9,29.01.2020,"INSEM",22,36.00,225,0,09.05.2017,1220,40.132,"N"
2052,2,4,13.05.2020,"INSEM",20,46.00,120,0,10.05.2017,1219,40.099,"N"
2053,2,4,12.04.2020,"INSEM",24,36.00,151,0,12.05.2017,1217,40.033,"N"
2054,2,4,03.03.2020,"INSEM",23,38.00,191,0,14.05.2017,1215,39.967,"N"
